,tau,a_star,b_star,a_Bayes,b_Bayes
246,0.247,0.6700463089048136,150.15135870100838,0.9190688184206641,23.15582394246345
247,0.248,0.7601846724362586,96.74184955221176,0.9723441368959096,8.103312874494653
248,0.249,0.6992167885004484,110.7343833565137,0.9295631835383354,-0.7243989173111629
249,0.25,0.6273215804550295,154.0629378547624,0.9822779134368522,-0.6057623607943561
250,0.251,0.6791871043908396,142.2697458008131,1.0167784558269228,0.218183310900588
251,0.252,0.6880735149655159,127.55116872237778,0.9245934383432866,1.4038972843074564
252,0.253,0.5702476231924544,169.54455652417306,0.8701314948161009,8.049889152703606
253,0.254,0.726210314771664,108.73164297479605,1.044281949953292,-0.9265996045387466
254,0.255,0.8118378010274322,95.23522269558269,0.9887246305573444,7.3260642893194285
255,0.256,0.7067888097994821,121.59209530302223,1.0068463378016783,0.9640632852026338
256,0.257,0.7483645548355589,98.70847154016457,0.9714869118492192,6.590664955952572
257,0.258,0.5303900625709544,197.11053833617225,0.9599202082914264,1.4801939726426094
258,0.259,0.6992854809629181,124.23780298794763,1.0303188230609783,-3.2742802338806163
259,0.26,0.2637969022426019,352.57954654916284,0.9384015128288408,7.605619998297713
260,0.261,0.7236106361677228,115.00834845412571,1.0069382177461332,0.23418049858675796
261,0.262,0.6952232614865949,126.50705259559584,0.9333086608654502,-0.6093450126984747
262,0.263,0.6656795308629277,140.96339524180374,1.030377730042232,1.8797968993996244
263,0.264,0.6544111822125647,146.8034382970734,1.0144400394962918,-3.2246247708048728
264,0.265,0.38863795060338624,273.1897066287687,0.9666270009578868,-0.8708191737802724
265,0.266,0.57631251121383,189.5092343129148,0.8210295486515297,26.565575214554357
266,0.267,0.6183468124495329,143.2902344958772,0.9319034337334532,2.289333277594316
267,0.268,0.6498219455771307,150.43495224975882,1.0361700690648912,1.9065958681078603
268,0.26899999999999996,0.5084780699219298,225.23141257008632,1.0249302377560199,-3.7170858044240367
269,0.27,0.6512349955559403,139.81797135479422,1.0077011803844007,-0.5491893321402723
270,0.271,0.5503173841998057,184.4680446815613,0.9206951808349978,11.934213537629912
271,0.272,0.6441662346274115,140.44854047222952,0.9720093009780456,5.865310647379272
272,0.273,0.6767993689313934,148.0617948649471,0.9243492644122864,24.611009569496822
273,0.27399999999999997,0.6552314347193516,136.97324592570735,0.9516415588686804,5.128367332669084
274,0.275,0.6782463480763384,145.15008302457187,1.0379919502382986,4.096681728183664
275,0.276,0.11041842643519333,425.5853157186364,0.9890402340132636,0.2130797299824949
276,0.27699999999999997,0.6217756305236993,151.41281777762924,0.9503688290726622,12.007513030600315
277,0.278,0.3262500279600065,301.88740005634713,0.9408254946217579,20.80778661437442
278,0.27899999999999997,0.42169320749984585,262.13109018623567,1.0241507202528135,-1.789342847063474
279,0.28,0.60901306437726,160.28034709160798,0.9529195687096688,6.804607716781031
280,0.281,0.6194235347484441,157.7545842857921,1.059972665249068,-0.4447003013207671
281,0.28200000000000003,0.5918432660086494,172.87001416513283,0.9599320477044082,13.711502868132358
282,0.28300000000000003,0.6627306522538984,145.76999182140332,0.9620561505581708,2.635636070409173
283,0.28400000000000003,0.65126575547239,144.72382673220898,0.9340590619491468,6.211188164053144
284,0.28500000000000003,0.6013093525142345,172.44867563005607,1.0561031724239678,-0.2787001433703318
285,0.28600000000000003,0.5931143168571573,178.67621118060939,0.9247934870077212,12.200846938853935
286,0.28700000000000003,0.6829937459284993,139.02962992674378,1.054483316623973,2.714647826094631
287,0.28800000000000003,0.5795548090253236,164.22590055270985,1.0044603447920415,2.9543031240197037
288,0.28900000000000003,0.6381087253672002,155.74261123357383,0.9802390550631702,19.00564671921324
289,0.29,0.006821032693005181,492.8063644196728,1.0092114923451283,6.608075179082063
290,0.29100000000000004,0.4678149635065738,221.17880052363157,0.8877888610617755,0.6047114391564037
291,0.292,0.6065378060883055,171.11738040667916,0.8976294507353155,15.36741079629633
292,0.293,0.4721195160300022,207.93903543832042,0.8925375646262219,10.162813371302773
293,0.294,0.5851146264571371,180.8040756215759,1.0802903808053814,-6.503931873378376
294,0.295,0.5848433775769607,181.28814236200287,0.9369581413120494,-3.5310070478423503
295,0.29600000000000004,0.2792591287189093,335.61087514354097,1.0306708723188378,0.7140056477068213
296,0.297,0.2954338896363881,323.9853040224427,1.0811217989576782,0.7425493563025576
297,0.298,0.750445998839149,124.63388246943651,0.87989606224252,8.946257665678319
298,0.299,0.13593872196009998,407.280369490363,0.8427971569922843,29.50965210235918
299,0.3,0.4014901537113072,282.89370458476355,0.984533320818474,2.155569363858532
300,0.301,0.6206728900361426,156.9690238305766,0.8705128399274962,2.931323533516216
301,0.302,0.44247279602664014,246.77374094715648,0.9423307482736972,0.9699463000284948
302,0.303,0.5785346957955169,188.65184772329525,0.982483143993172,-0.10450909054624093
303,0.304,0.5479015063950019,171.496472676294,0.9730886611537796,4.524223388282218
304,0.305,0.6583479531340577,146.20489768799598,1.030082758240547,-0.9107161575155662
305,0.306,0.2574195089935807,336.25061865119324,0.9949610908567896,2.0505167492158614
306,0.307,0.4591012351157494,236.42836694278301,0.9864957792025592,2.2355534865458897
307,0.308,0.6166690357323422,149.58280904043932,0.9727347423510077,0.1603824017867148
308,0.309,0.4298416374358453,262.05390662962964,1.0542606954074072,-0.5038273003494247
309,0.31,0.4238236749977527,249.0248023387408,1.0367008127141464,3.8127265656143434
310,0.311,0.6482514890358428,151.1346167166447,0.9544215028497078,-0.9288584078512248
311,0.312,0.5647139049803138,177.66391911789344,0.9776625126277064,0.5088454438157743
312,0.313,0.29497897822156793,325.9365502649669,1.0296175220274777,10.554587788689858
313,0.314,0.16923154453914455,391.1409765765103,0.9544507844504286,29.93777503654711
314,0.315,0.2353206078155404,342.3734808248165,0.9948163893705602,-0.4965768440105305
315,0.316,0.3780364589815172,283.23091665286233,1.2682050220607115,0.6584170514786383
316,0.317,0.06112245969450704,456.8671083246266,1.0709701176851654,3.3141912118230246
317,0.318,0.285152733615871,323.49278585604463,1.0176961500674004,1.1880871159777406
318,0.319,0.609269083032866,151.716642963664,0.9130662800811749,1.831063565281968
319,0.32,0.26870729311542746,340.2509008196307,0.9888893597279512,1.4949251519722286
320,0.321,0.5136114886284794,205.78023454618,0.9787929521520312,10.126725904402985
321,0.322,0.4719162114042909,242.8474290415221,0.9908397311895412,0.3492480137303511
322,0.32299999999999995,0.6408947140270274,157.9570069086773,1.0209010437374464,1.096790528090302
323,0.324,0.3976924291884183,268.8190746970487,0.899128916174293,2.7650852819010163
324,0.325,0.4867383685997703,230.3962934173689,0.9295829803742994,0.28794230756735084
325,0.326,0.3009161341173259,308.2483258745138,0.9534503192192348,16.905754038839493
326,0.327,0.3552608445876757,300.30968356818045,0.9736088310663636,1.4076055234668052
327,0.32799999999999996,0.34331774776976354,276.56300802899216,1.0142588616170447,6.105050584155045
